,dates,finalBalance,perfVSUSD,holdPercentage,vsHoldPercentage,bestTrade,worstTrade,drawDown,taxes,totalTrades,totalGoodTrades,totalBadTrades,winRateRatio,tradesPerformance,averagePercentagePositivTrades,averagePercentageNegativTrades,startingBalance,cci,pvo,willr,kama,ao,sp,psar,atr,adx,aroon,keltner,boll,stochrsi,macd,kst,vol,trix,emad,ema,hichi
1703,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],437.45,-56.24,-49.4,-13.53,11.43,-4.96,62.72,39.22,206.0,61.0,145.0,29.61,-0.36,1.65,-1.2,1000,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3915,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],437.39,-56.25,-49.4,-13.54,6.19,-21.34,60.2,3.87,19.0,9.0,10.0,47.37,-3.86,2.27,-9.38,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3936,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],437.39,-56.25,-49.4,-13.54,6.19,-21.34,60.2,3.87,19.0,9.0,10.0,47.37,-3.86,2.27,-9.38,1000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2652,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],437.37,-56.25,-49.4,-13.54,5.68,-18.46,58.59,2.61,11.0,4.0,7.0,36.36,-6.79,3.3,-12.56,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
1786,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],436.51,-56.34,-49.4,-13.72,12.42,-6.48,58.13,27.09,148.0,42.0,106.0,28.38,-0.51,1.75,-1.41,1000,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2232,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],436.43,-56.35,-49.4,-13.73,14.19,-6.89,56.35,22.11,108.0,24.0,84.0,22.22,-0.71,2.69,-1.68,1000,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0
2490,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],435.49,-56.44,-49.4,-13.92,11.8,-6.48,62.83,29.06,161.0,38.0,123.0,23.6,-0.47,2.31,-1.33,1000,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4345,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],435.37,-56.45,-49.4,-13.94,2.4,-19.64,56.45,2.68,13.0,3.0,10.0,23.08,-5.88,1.1,-7.98,1000,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2614,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],435.23,-56.47,-49.4,-13.97,9.67,-19.92,59.27,5.55,27.0,11.0,16.0,40.74,-2.74,2.47,-6.32,1000,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2635,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],435.23,-56.47,-49.4,-13.97,9.67,-19.92,59.27,5.55,27.0,11.0,16.0,40.74,-2.74,2.47,-6.32,1000,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
2800,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],434.75,-56.51,-49.4,-14.06,0.5,-13.73,56.67,3.41,16.0,2.0,14.0,12.5,-4.93,0.43,-5.7,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3534,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],434.73,-56.52,-49.4,-14.07,15.31,-11.37,59.05,32.76,173.0,62.0,111.0,35.84,-0.42,1.9,-1.72,1000,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1749,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],433.07,-56.68,-49.4,-14.4,16.72,-5.32,61.11,26.11,143.0,38.0,105.0,26.57,-0.54,1.84,-1.4,1000,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
2740,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.97,-56.69,-49.4,-14.41,1.81,-13.74,56.77,5.27,28.0,8.0,20.0,28.57,-2.84,0.72,-4.26,1000,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0
684,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.8,-56.71,-49.4,-14.45,3.76,-15.09,56.71,4.57,20.0,3.0,17.0,15.0,-3.98,1.77,-5.0,1000,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
3939,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.51,-56.74,-49.4,-14.51,3.36,-30.05,56.74,1.24,4.0,1.0,3.0,25.0,-17.97,3.36,-25.07,1000,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3930,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.51,-56.74,-49.4,-14.51,3.36,-30.05,56.74,1.24,4.0,1.0,3.0,25.0,-17.97,3.36,-25.07,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
3927,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.51,-56.74,-49.4,-14.51,3.36,-30.05,56.74,1.24,4.0,1.0,3.0,25.0,-17.97,3.36,-25.07,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3869,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.47,-56.74,-49.4,-14.51,13.19,-6.13,62.92,48.63,271.0,82.0,189.0,30.26,-0.27,1.74,-1.14,1000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3418,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],432.28,-56.76,-49.4,-14.55,15.31,-9.52,56.76,18.74,96.0,23.0,73.0,23.96,-0.81,2.13,-1.74,1000,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
3436,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],430.72,-56.92,-49.4,-14.86,25.04,-9.62,63.55,18.41,103.0,24.0,79.0,23.3,-0.74,2.85,-1.83,1000,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
2533,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],430.56,-56.93,-49.4,-14.89,3.07,-19.01,56.93,4.13,19.0,4.0,15.0,21.05,-4.1,1.99,-5.72,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
2571,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],430.56,-56.93,-49.4,-14.89,3.07,-19.01,56.93,4.13,19.0,4.0,15.0,21.05,-4.1,1.99,-5.72,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0
2293,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],429.02,-57.09,-49.4,-15.2,11.8,-8.84,62.19,20.81,110.0,26.0,84.0,23.64,-0.71,1.92,-1.53,1000,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
2241,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],428.26,-57.16,-49.4,-15.35,22.34,-4.37,65.44,19.59,109.0,21.0,88.0,19.27,-0.71,3.03,-1.61,1000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2224,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],428.08,-57.18,-49.4,-15.38,12.91,-6.43,59.37,20.36,110.0,24.0,86.0,21.82,-0.71,2.96,-1.73,1000,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
3932,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],428.07,-57.18,-49.4,-15.38,2.61,-30.27,57.18,1.2,4.0,1.0,3.0,25.0,-18.21,2.61,-25.15,1000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
405,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],427.71,-57.22,-49.4,-15.45,15.9,-6.74,60.46,29.33,146.0,36.0,110.0,24.66,-0.53,2.19,-1.42,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
528,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],427.11,-57.28,-49.4,-15.57,24.42,-6.23,62.37,17.96,94.0,18.0,76.0,19.15,-0.83,3.09,-1.76,1000,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0
1049,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],426.11,-57.38,-49.4,-15.77,10.78,-6.22,61.67,15.29,86.0,17.0,69.0,19.77,-0.94,2.2,-1.71,1000,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0
3790,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],424.75,-57.52,-49.4,-16.04,8.29,-6.02,63.73,55.62,312.0,85.0,227.0,27.24,-0.24,1.62,-0.93,1000,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2563,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],424.12,-57.58,-49.4,-16.16,8.29,-19.6,62.77,5.67,31.0,16.0,15.0,51.61,-2.43,2.47,-7.66,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2521,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],424.12,-57.58,-49.4,-16.16,8.29,-19.6,62.77,5.67,31.0,16.0,15.0,51.61,-2.43,2.47,-7.66,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3446,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],423.07,-57.68,-49.4,-16.37,8.53,-7.95,59.91,146.63,657.0,298.0,359.0,45.36,-0.1,0.82,-0.86,1000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4898,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],422.69,-57.72,-49.4,-16.45,2.92,-31.74,57.72,1.83,7.0,2.0,5.0,28.57,-10.87,2.15,-16.08,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
4910,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],422.69,-57.72,-49.4,-16.45,2.92,-31.74,57.72,1.83,7.0,2.0,5.0,28.57,-10.87,2.15,-16.08,1000,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3862,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],422.32,-57.76,-49.4,-16.52,5.27,-6.64,57.8,27.54,138.0,45.0,93.0,32.61,-0.58,1.64,-1.65,1000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4901,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],422.31,-57.76,-49.4,-16.52,1.94,-31.13,57.76,1.83,7.0,2.0,5.0,28.57,-10.92,1.66,-15.96,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
577,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],421.96,-57.79,-49.4,-16.59,19.08,-6.47,61.61,55.32,285.0,89.0,196.0,31.23,-0.26,1.68,-1.14,1000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
836,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],421.06,-57.88,-49.4,-16.77,9.25,-6.56,70.28,128.46,809.0,335.0,474.0,41.41,-0.08,0.7,-0.62,1000,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],420.56,-57.93,-49.4,-16.87,13.89,-6.38,58.62,21.92,113.0,25.0,88.0,22.12,-0.71,2.73,-1.68,1000,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
1765,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],419.72,-58.02,-49.4,-17.03,7.17,-6.19,58.02,23.13,114.0,25.0,89.0,21.93,-0.71,2.34,-1.57,1000,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
2690,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],418.85,-58.1,-49.4,-17.21,0.67,-21.44,58.1,1.9,8.0,1.0,7.0,12.5,-9.97,0.67,-11.49,1000,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
3030,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],418.85,-58.1,-49.4,-17.21,0.67,-21.44,58.1,1.9,8.0,1.0,7.0,12.5,-9.97,0.67,-11.49,1000,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2716,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],418.83,-58.11,-49.4,-17.21,1.79,-13.74,58.11,5.53,30.0,9.0,21.0,30.0,-2.75,0.78,-4.27,1000,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2694,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],418.83,-58.11,-49.4,-17.21,1.79,-13.74,58.11,5.53,30.0,9.0,21.0,30.0,-2.75,0.78,-4.27,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
3574,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],417.4,-58.25,-49.4,-17.49,13.95,-7.39,58.25,21.46,105.0,24.0,81.0,22.86,-0.77,2.54,-1.75,1000,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
4787,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],416.93,-58.3,-49.4,-17.59,5.37,-20.45,60.35,2.75,14.0,6.0,8.0,42.86,-5.63,2.17,-11.49,1000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
981,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],415.92,-58.4,-49.4,-17.78,16.31,-6.15,60.3,23.31,123.0,31.0,92.0,25.2,-0.65,2.69,-1.78,1000,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
2564,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],415.5,-58.44,-49.4,-17.87,5.99,-17.36,60.78,2.36,10.0,3.0,7.0,30.0,-7.99,2.75,-12.6,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
2522,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],415.5,-58.44,-49.4,-17.87,5.99,-17.36,60.78,2.36,10.0,3.0,7.0,30.0,-7.99,2.75,-12.6,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
2698,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],415.48,-58.44,-49.4,-17.87,0.0,-21.11,58.44,1.89,7.0,0.0,7.0,0.0,-11.48,0.0,-11.48,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
4063,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],414.78,-58.51,-49.4,-18.01,4.91,-25.96,63.22,3.91,22.0,10.0,12.0,45.45,-3.52,2.48,-8.52,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4101,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],414.78,-58.51,-49.4,-18.01,4.91,-25.96,63.22,3.91,22.0,10.0,12.0,45.45,-3.52,2.48,-8.52,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4770,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],413.78,-58.61,-49.4,-18.21,6.24,-24.39,58.79,2.58,12.0,4.0,8.0,33.33,-6.62,2.91,-11.38,1000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4749,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],413.78,-58.61,-49.4,-18.21,6.24,-24.39,58.79,2.58,12.0,4.0,8.0,33.33,-6.62,2.91,-11.38,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3512,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],413.46,-58.64,-49.4,-18.27,17.17,-9.74,62.53,16.92,95.0,16.0,79.0,16.84,-0.86,3.78,-1.79,1000,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
2659,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],412.09,-58.78,-49.4,-18.54,6.71,-19.01,61.36,5.1,25.0,8.0,17.0,32.0,-3.24,2.23,-5.82,1000,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2707,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],411.24,-58.87,-49.4,-18.71,0.36,-19.29,59.0,2.15,9.0,2.0,7.0,22.22,-9.06,0.36,-11.75,1000,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4104,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],411.04,-58.89,-49.4,-18.75,4.91,-24.45,62.23,3.59,19.0,9.0,10.0,47.37,-4.16,2.13,-9.83,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4067,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],411.04,-58.89,-49.4,-18.75,4.91,-24.45,62.23,3.59,19.0,9.0,10.0,47.37,-4.16,2.13,-9.83,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4756,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],410.99,-58.89,-49.4,-18.76,5.17,-24.39,62.62,3.32,17.0,9.0,8.0,52.94,-4.63,2.13,-12.25,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4772,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],410.99,-58.89,-49.4,-18.76,5.17,-24.39,62.62,3.32,17.0,9.0,8.0,52.94,-4.63,2.13,-12.25,1000,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4785,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],409.47,-59.04,-49.4,-19.06,6.09,-20.44,60.74,2.12,10.0,3.0,7.0,30.0,-8.01,3.72,-13.04,1000,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3812,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],408.94,-59.1,-49.4,-19.16,7.23,-6.02,61.51,29.23,172.0,33.0,139.0,19.19,-0.47,2.5,-1.18,1000,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2307,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],408.9,-59.1,-49.4,-19.17,8.26,-6.23,64.57,51.2,306.0,87.0,219.0,28.43,-0.25,1.77,-1.06,1000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4759,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],408.89,-59.1,-49.4,-19.17,5.17,-24.39,61.1,2.63,13.0,6.0,7.0,46.15,-6.16,2.22,-13.34,1000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4903,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],408.69,-59.12,-49.4,-19.21,1.38,-31.74,59.12,1.69,6.0,1.0,5.0,16.67,-13.24,1.38,-16.16,1000,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
809,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],407.91,-59.2,-49.4,-19.37,7.56,-6.3,60.24,45.83,235.0,75.0,160.0,31.91,-0.34,1.72,-1.31,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2093,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],407.34,-59.26,-49.4,-19.48,12.97,-8.81,63.36,22.83,124.0,29.0,95.0,23.39,-0.67,2.02,-1.49,1000,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
2173,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],407.21,-59.27,-49.4,-19.51,16.3,-4.57,62.44,62.56,361.0,95.0,266.0,26.32,-0.21,1.64,-0.87,1000,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2312,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],405.9,-59.4,-49.4,-19.77,13.82,-6.25,60.72,33.57,163.0,45.0,118.0,27.61,-0.5,2.24,-1.55,1000,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
2296,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],405.13,-59.48,-49.4,-19.92,26.34,-5.88,64.34,31.48,179.0,40.0,139.0,22.35,-0.45,2.19,-1.21,1000,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2262,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],404.7,-59.52,-49.4,-20.0,8.4,-6.15,63.19,37.71,223.0,49.0,174.0,21.97,-0.37,1.83,-0.98,1000,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4817,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],403.37,-59.65,-49.4,-20.27,0.0,-29.77,59.65,1.86,7.0,0.0,7.0,0.0,-11.62,0.0,-11.62,1000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
4152,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],402.78,-59.71,-49.4,-20.38,6.1,-21.48,62.45,3.59,20.0,11.0,9.0,55.0,-4.05,1.65,-11.03,1000,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4168,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],402.78,-59.71,-49.4,-20.38,6.1,-21.48,62.45,3.59,20.0,11.0,9.0,55.0,-4.05,1.65,-11.03,1000,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
3508,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],402.44,-59.75,-49.4,-20.45,12.17,-7.05,60.02,20.98,113.0,24.0,89.0,21.24,-0.75,2.78,-1.7,1000,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
692,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],401.97,-59.79,-49.4,-20.54,16.72,-6.64,66.31,32.03,188.0,56.0,132.0,29.79,-0.44,1.68,-1.33,1000,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
5024,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],401.04,-59.89,-49.4,-20.73,0.0,-18.29,59.89,1.8,7.0,0.0,7.0,0.0,-12.06,0.0,-12.06,1000,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
401,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],396.25,-60.37,-49.4,-21.67,15.9,-6.74,61.89,30.1,154.0,36.0,118.0,23.38,-0.55,2.17,-1.38,1000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
31,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.84,-60.41,-49.4,-21.75,23.01,-7.3,65.89,76.72,455.0,142.0,313.0,31.21,-0.16,1.39,-0.87,1000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2518,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.78,-60.41,-49.4,-21.77,7.57,-13.44,60.41,8.08,47.0,17.0,30.0,36.17,-1.84,1.46,-3.71,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2560,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.78,-60.41,-49.4,-21.77,7.57,-13.44,60.41,8.08,47.0,17.0,30.0,36.17,-1.84,1.46,-3.71,1000,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
3001,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.19,-60.47,-49.4,-21.88,1.2,-18.69,60.47,2.36,10.0,2.0,8.0,20.0,-8.56,1.03,-10.96,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2991,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.19,-60.47,-49.4,-21.88,1.2,-18.69,60.47,2.36,10.0,2.0,8.0,20.0,-8.56,1.03,-10.96,1000,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3012,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],395.19,-60.47,-49.4,-21.88,1.2,-18.69,60.47,2.36,10.0,2.0,8.0,20.0,-8.56,1.03,-10.96,1000,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2798,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],394.94,-60.5,-49.4,-21.93,0.0,-16.57,60.5,2.17,10.0,0.0,10.0,0.0,-8.69,0.0,-8.69,1000,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
831,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],394.49,-60.54,-49.4,-22.02,13.94,-6.3,60.66,41.94,217.0,67.0,150.0,30.88,-0.38,1.99,-1.44,1000,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
4111,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],393.92,-60.6,-49.4,-22.13,2.3,-33.79,60.6,1.83,8.0,3.0,5.0,37.5,-10.17,2.06,-17.51,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
4078,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],393.92,-60.6,-49.4,-22.13,2.3,-33.79,60.6,1.83,8.0,3.0,5.0,37.5,-10.17,2.06,-17.51,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
4088,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],393.92,-60.6,-49.4,-22.13,2.3,-33.79,60.6,1.83,8.0,3.0,5.0,37.5,-10.17,2.06,-17.51,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
4085,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],393.92,-60.6,-49.4,-22.13,2.3,-33.79,60.6,1.83,8.0,3.0,5.0,37.5,-10.17,2.06,-17.51,1000,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
4109,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],393.92,-60.6,-49.4,-22.13,2.3,-33.79,60.6,1.83,8.0,3.0,5.0,37.5,-10.17,2.06,-17.51,1000,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
4861,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],392.35,-60.76,-49.4,-22.44,10.73,-25.98,64.55,1.99,10.0,2.0,8.0,20.0,-8.2,5.8,-11.7,1000,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
759,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],390.34,-60.96,-49.4,-22.84,12.81,-6.56,61.85,21.53,119.0,27.0,92.0,22.69,-0.74,2.31,-1.63,1000,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0
2537,[2022-05-01 00:00:00] -> [2022-06-30 10:00:00],390.09,-60.98,-49.4,-22.89,5.77,-19.28,63.1,2.3,10.0,3.0,7.0,30.0,-8.51,2.73,-13.33,1000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
